uid,exe,job_id,rank,ProducerName,file,record_id,module,type,max_byte,switches,flushes,cnt,op,pt_sel,irreg_hslab,reg_hslab,ndims,npoints,off,len,start,dur,total,timestamp
12345,N/A,19040582,0,n20,N/A,9.22337E+18,STDIO,MOD,216,-1,0,15,write,-1,-1,-1,-1,-1,214,3,0.072167,0,0.00001,1713473476.269754
12345,N/A,19040582,0,n20,N/A,9.22337E+18,STDIO,MOD,250,-1,0,16,write,-1,-1,-1,-1,-1,217,34,0.07218,0,0.00001,1713473476.269767
12345,N/A,19040582,0,n20,N/A,9.22337E+18,STDIO,MOD,251,-1,0,17,write,-1,-1,-1,-1,-1,251,1,0.072199,0,0.000011,1713473476.269785
12345,N/A,19040582,0,n20,N/A,9.22337E+18,STDIO,MOD,273,-1,0,18,write,-1,-1,-1,-1,-1,252,22,0.072213,0,0.000011,1713473476.269800
12345,N/A,19040582,0,n20,N/A,9.22337E+18,STDIO,MOD,283,-1,0,19,write,-1,-1,-1,-1,-1,274,10,0.072226,0,0.000011,1713473476.269813
12345,N/A,19040582,0,n20,N/A,9.22337E+18,STDIO,MOD,284,-1,0,20,write,-1,-1,-1,-1,-1,284,1,0.072239,0,0.000012,1713473476.269826
12345,N/A,19040582,0,n20,N/A,9.22337E+18,STDIO,MOD,284,-1,1,20,write,-1,-1,-1,-1,-1,285,0,0.072253,0.000011,0.000023,1713473476.269850
12345,N/A,19040582,0,n20,N/A,9.22337E+18,STDIO,MOD,284,-1,2,20,write,-1,-1,-1,-1,-1,285,0,0.072279,0,0.000023,1713473476.269866
12345,N/A,19040582,0,n20,N/A,9.22337E+18,STDIO,MOD,308,-1,2,21,write,-1,-1,-1,-1,-1,285,24,0.072352,0.000001,0.000024,1713473476.269939
12345,N/A,19040582,0,n20,N/A,9.22337E+18,STDIO,MOD,355,-1,2,22,write,-1,-1,-1,-1,-1,309,47,0.072377,0,0.000024,1713473476.269964
12345,N/A,19040582,0,n20,N/A,9.22337E+18,STDIO,MOD,420,-1,2,23,write,-1,-1,-1,-1,-1,356,65,0.073045,0.000002,0.000026,1713473476.270634
12345,N/A,19040582,0,n20,N/A,9.22337E+18,STDIO,MOD,473,-1,2,24,write,-1,-1,-1,-1,-1,421,53,0.073085,0.000004,0.00003,1713473476.270675
12345,N/A,19040582,0,n20,N/A,9.22337E+18,STDIO,MOD,512,-1,2,25,write,-1,-1,-1,-1,-1,474,39,0.073104,0.000001,0.000031,1713473476.270692
12345,N/A,19040582,0,n20,N/A,9.22337E+18,STDIO,MOD,512,-1,3,25,write,-1,-1,-1,-1,-1,513,0,0.073127,0.000005,0.000036,1713473476.270718
12345,N/A,19040582,0,n20,N/A,9.22337E+18,STDIO,MOD,512,-1,4,25,write,-1,-1,-1,-1,-1,513,0,0.073147,0,0.000036,1713473476.270734
12345,N/A,19040582,0,n20,N/A,9.22337E+18,STDIO,MOD,523,-1,4,26,write,-1,-1,-1,-1,-1,513,11,0.073161,0,0.000037,1713473476.270748
12345,N/A,19040582,0,n20,N/A,9.22337E+18,STDIO,MOD,551,-1,4,27,write,-1,-1,-1,-1,-1,524,28,0.07318,0.000001,0.000037,1713473476.270767
12345,N/A,19040582,0,n20,N/A,9.22337E+18,STDIO,MOD,574,-1,4,28,write,-1,-1,-1,-1,-1,552,23,0.073194,0,0.000038,1713473476.270781
12345,N/A,19040582,0,n20,N/A,9.22337E+18,STDIO,MOD,630,-1,4,29,write,-1,-1,-1,-1,-1,575,56,0.073207,0,0.000038,1713473476.270794
12345,N/A,19040582,0,n20,N/A,9.22337E+18,STDIO,MOD,669,-1,4,30,write,-1,-1,-1,-1,-1,631,39,0.07322,0,0.000039,1713473476.270807
12345,N/A,19040582,0,n20,N/A,9.22337E+18,STDIO,MOD,703,-1,4,31,write,-1,-1,-1,-1,-1,670,34,0.073233,0,0.000039,1713473476.270820
12345,N/A,19040582,0,n20,N/A,9.22337E+18,STDIO,MOD,728,-1,4,32,write,-1,-1,-1,-1,-1,704,25,0.073247,0,0.00004,1713473476.270834
12345,N/A,19040582,0,n20,N/A,9.22337E+18,STDIO,MOD,761,-1,4,33,write,-1,-1,-1,-1,-1,729,33,0.073265,0,0.00004,1713473476.270852
12345,N/A,19040582,0,n20,N/A,9.22337E+18,STDIO,MOD,804,-1,4,34,write,-1,-1,-1,-1,-1,762,43,0.073279,0,0.00004,1713473476.270866
12345,N/A,19040582,0,n20,N/A,9.22337E+18,STDIO,MOD,828,-1,4,35,write,-1,-1,-1,-1,-1,805,24,0.073292,0,0.000041,1713473476.270879
12345,N/A,19040582,0,n20,N/A,9.22337E+18,STDIO,MOD,852,-1,4,36,write,-1,-1,-1,-1,-1,829,24,0.073305,0,0.000041,1713473476.270892
12345,N/A,19040582,0,n20,N/A,9.22337E+18,STDIO,MOD,877,-1,4,37,write,-1,-1,-1,-1,-1,853,25,0.073322,0,0.000042,1713473476.270909
12345,N/A,19040582,0,n20,N/A,9.22337E+18,STDIO,MOD,902,-1,4,38,write,-1,-1,-1,-1,-1,878,25,0.073338,0,0.000042,1713473476.270925
12345,N/A,19040582,0,n20,N/A,9.22337E+18,STDIO,MOD,928,-1,4,39,write,-1,-1,-1,-1,-1,903,26,0.073351,0.000001,0.000043,1713473476.270938
12345,N/A,19040582,0,n20,N/A,9.22337E+18,STDIO,MOD,954,-1,4,40,write,-1,-1,-1,-1,-1,929,26,0.073364,0,0.000043,1713473476.270951
12345,N/A,19040582,0,n20,N/A,9.22337E+18,STDIO,MOD,978,-1,4,41,write,-1,-1,-1,-1,-1,955,24,0.07338,0,0.000043,1713473476.270967
12345,N/A,19040582,0,n20,N/A,9.22337E+18,STDIO,MOD,1002,-1,4,42,write,-1,-1,-1,-1,-1,979,24,0.073393,0,0.000044,1713473476.270980
12345,N/A,19040582,0,n20,N/A,9.22337E+18,STDIO,MOD,1030,-1,4,43,write,-1,-1,-1,-1,-1,1003,28,0.073409,0,0.000044,1713473476.270996
12345,N/A,19040582,0,n20,N/A,9.22337E+18,STDIO,MOD,1059,-1,4,44,write,-1,-1,-1,-1,-1,1031,29,0.073423,0,0.000045,1713473476.271010
12345,N/A,19040582,0,n20,N/A,9.22337E+18,STDIO,MOD,1088,-1,4,45,write,-1,-1,-1,-1,-1,1060,29,0.073436,0,0.000045,1713473476.271023
12345,N/A,19040582,0,n20,N/A,9.22337E+18,STDIO,MOD,1099,-1,4,46,write,-1,-1,-1,-1,-1,1089,11,0.073465,0.000001,0.000046,1713473476.271053
12345,N/A,19040582,0,n20,N/A,9.22337E+18,STDIO,MOD,1099,-1,5,46,write,-1,-1,-1,-1,-1,1100,0,0.073483,0.000003,0.000049,1713473476.271072
12345,N/A,19040582,0,n20,N/A,9.22337E+18,STDIO,MOD,1100,-1,5,47,write,-1,-1,-1,-1,-1,1100,1,0.077582,0,0.000049,1713473476.275169
12345,N/A,19040582,0,n20,N/A,9.22337E+18,STDIO,MOD,1215,-1,5,48,write,-1,-1,-1,-1,-1,1101,115,0.077631,0.000001,0.00005,1713473476.275218
12345,N/A,19040582,0,n20,N/A,9.22337E+18,STDIO,MOD,1330,-1,5,49,write,-1,-1,-1,-1,-1,1216,115,0.077647,0,0.00005,1713473476.275234
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19040582,8,n20,/pscratch/user/iorTest/darshan.00000008,4.91809E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.080189,0.005402,0.005402,1713473476.283212
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19040582,6,n20,/pscratch/user/iorTest/darshan.00000006,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.080222,0.008958,0.008958,1713473476.286767
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19040582,4,n20,/pscratch/user/iorTest/darshan.00000004,3.53876E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.080223,0.001884,0.001884,1713473476.279693
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19040582,5,n20,/pscratch/user/iorTest/darshan.00000005,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.080185,0.004227,0.004227,1713473476.282038
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19040582,17,n20,/pscratch/user/iorTest/darshan.00000017,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.080169,0.006474,0.006474,1713473476.284283
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19040582,11,n20,/pscratch/user/iorTest/darshan.00000011,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.080184,0.013659,0.013659,1713473476.291470
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19040582,7,n20,/pscratch/user/iorTest/darshan.00000007,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.080188,0.014902,0.014902,1713473476.292711
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19040582,28,n20,/pscratch/user/iorTest/darshan.00000028,6.25109E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.080149,0.016143,0.016143,1713473476.293955
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19040582,15,n20,/pscratch/user/iorTest/darshan.00000015,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.080179,0.018448,0.018448,1713473476.296258
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19040582,34,n20,/pscratch/user/iorTest/darshan.00000034,1.26393E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.080178,0.019544,0.019544,1713473476.297357
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19040582,22,n20,/pscratch/user/iorTest/darshan.00000022,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.080149,0.020695,0.020695,1713473476.298505
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19040582,29,n20,/pscratch/user/iorTest/darshan.00000029,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.080154,0.021848,0.021848,1713473476.299659
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19040582,12,n20,/pscratch/user/iorTest/darshan.00000012,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.080189,0.022916,0.022916,1713473476.300728
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19040582,21,n20,/pscratch/user/iorTest/darshan.00000021,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.080149,0.025797,0.025797,1713473476.303607
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19040582,0,n20,/pscratch/user/iorTest/darshan.00000000,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.080228,0.028139,0.028139,1713473476.305953
12345,N/A,19040582,7,n20,N/A,9.22337E+18,POSIX,MOD,4194303,0,-1,1,write,-1,-1,-1,-1,-1,0,4194304,0.095381,0.013759,0.013759,1713473476.306760
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19040582,19,n20,/pscratch/user/iorTest/darshan.00000019,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.080244,0.029478,0.029478,1713473476.307288
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19040582,3,n20,/pscratch/user/iorTest/darshan.00000003,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.080223,0.027023,0.027023,1713473476.304837
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19040582,10,n20,/pscratch/user/iorTest/darshan.00000010,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.080185,0.010324,0.010324,1713473476.288133
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19040582,14,n20,/pscratch/user/iorTest/darshan.00000014,8.99006E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.080185,0.007736,0.007736,1713473476.285545
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19040582,1,n20,/pscratch/user/iorTest/darshan.00000001,1.07586E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.080227,0.024326,0.024326,1713473476.302139
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19040582,20,n20,/pscratch/user/iorTest/darshan.00000020,5.23924E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.080243,0.012819,0.012819,1713473476.290629
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19040582,25,n20,/pscratch/user/iorTest/darshan.00000025,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.080247,0.030888,0.030888,1713473476.308701
12345,N/A,19040582,20,n20,N/A,5.23924E+18,POSIX,MOD,4194303,0,-1,1,write,-1,-1,-1,-1,-1,0,4194304,0.093267,0.016109,0.016109,1713473476.306943
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19040582,16,n20,/pscratch/user/iorTest/darshan.00000016,1.07601E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.080187,0.011661,0.011661,1713473476.289470
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19040582,13,n20,/pscratch/user/iorTest/darshan.00000013,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.080223,0.01744,0.01744,1713473476.295251
12345,N/A,19040582,13,n20,N/A,9.22337E+18,POSIX,MOD,4194303,0,-1,1,write,-1,-1,-1,-1,-1,0,4194304,0.097802,0.009266,0.009266,1713473476.304655
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19040582,2,n20,/pscratch/user/iorTest/darshan.00000002,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.08019,0.031783,0.031783,1713473476.309597
12345,N/A,19040582,13,n20,N/A,9.22337E+18,POSIX,MOD,8388607,0,-1,2,write,-1,-1,-1,-1,-1,4194304,4194304,0.107116,0.004749,0.014014,1713473476.309453
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19040582,27,n20,/pscratch/user/iorTest/darshan.00000027,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.080147,0.032855,0.032855,1713473476.310666
12345,N/A,19040582,7,n20,N/A,9.22337E+18,POSIX,MOD,8388607,0,-1,2,write,-1,-1,-1,-1,-1,4194304,4194304,0.109201,0.004522,0.018281,1713473476.311345
12345,N/A,19040582,20,n20,N/A,5.23924E+18,POSIX,MOD,8388607,0,-1,2,write,-1,-1,-1,-1,-1,4194304,4194304,0.109451,0.004369,0.020479,1713473476.311386
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19040582,9,n20,/pscratch/user/iorTest/darshan.00000009,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.080218,0.034107,0.034107,1713473476.311921
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19040582,23,n20,/pscratch/user/iorTest/darshan.00000023,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.080243,0.035553,0.035553,1713473476.313362
12345,N/A,19040582,13,n20,N/A,9.22337E+18,POSIX,MOD,12582911,0,-1,3,write,-1,-1,-1,-1,-1,8388608,4194304,0.111909,0.0044,0.018414,1713473476.313896
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19040582,31,n20,/pscratch/user/iorTest/darshan.00000031,5.68452E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.08009,0.037146,0.037146,1713473476.314956
12345,N/A,19040582,7,n20,N/A,9.22337E+18,POSIX,MOD,12582911,0,-1,3,write,-1,-1,-1,-1,-1,8388608,4194304,0.113787,0.004178,0.022459,1713473476.315586
12345,N/A,19040582,20,n20,N/A,5.23924E+18,POSIX,MOD,12582911,0,-1,3,write,-1,-1,-1,-1,-1,8388608,4194304,0.113889,0.004173,0.024652,1713473476.315629
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19040582,26,n20,/pscratch/user/iorTest/darshan.00000026,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.080182,0.038191,0.038191,1713473476.316000
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19040582,32,n20,/pscratch/user/iorTest/darshan.00000032,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.080098,0.03918,0.03918,1713473476.316993
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19040582,35,n20,/pscratch/user/iorTest/darshan.00000035,4.41322E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.080142,0.040214,0.040214,1713473476.318028
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19040582,30,n20,/pscratch/user/iorTest/darshan.00000030,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.08009,0.04118,0.04118,1713473476.318990
12345,N/A,19040582,20,n20,N/A,5.23924E+18,POSIX,MOD,16777215,0,-1,4,write,-1,-1,-1,-1,-1,12582912,4194304,0.118117,0.004021,0.028673,1713473476.319703
12345,N/A,19040582,7,n20,N/A,9.22337E+18,POSIX,MOD,16777215,0,-1,4,write,-1,-1,-1,-1,-1,12582912,4194304,0.118019,0.004419,0.026878,1713473476.320059
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19040582,18,n20,/pscratch/user/iorTest/darshan.00000018,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.080231,0.042244,0.042244,1713473476.320053
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19040582,24,n20,/pscratch/user/iorTest/darshan.00000024,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.080243,0.043752,0.043752,1713473476.321561
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19040582,33,n20,/pscratch/user/iorTest/darshan.00000033,8.36809E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.080216,0.045177,0.045177,1713473476.322990
12345,N/A,19040582,20,n20,N/A,5.23924E+18,POSIX,MOD,20971519,0,-1,5,write,-1,-1,-1,-1,-1,16777216,4194304,0.122198,0.003896,0.032568,1713473476.323660
12345,N/A,19040582,7,n20,N/A,9.22337E+18,POSIX,MOD,20971519,0,-1,5,write,-1,-1,-1,-1,-1,16777216,4194304,0.122489,0.003873,0.03075,1713473476.323983
12345,N/A,19040582,20,n20,N/A,5.23924E+18,POSIX,MOD,25165823,0,-1,6,write,-1,-1,-1,-1,-1,20971520,4194304,0.126149,0.003745,0.036314,1713473476.327460
12345,N/A,19040582,29,n20,N/A,9.22337E+18,POSIX,MOD,4194303,0,-1,1,write,-1,-1,-1,-1,-1,0,4194304,0.102256,0.027528,0.027528,1713473476.327441
12345,N/A,19040582,7,n20,N/A,9.22337E+18,POSIX,MOD,25165823,0,-1,6,write,-1,-1,-1,-1,-1,20971520,4194304,0.126417,0.003955,0.034706,1713473476.327993
12345,N/A,19040582,15,n20,N/A,9.22337E+18,POSIX,MOD,4194303,0,-1,1,write,-1,-1,-1,-1,-1,0,4194304,0.098781,0.033368,0.033368,1713473476.329780
12345,N/A,19040582,4,n20,N/A,3.53876E+18,POSIX,MOD,4194303,0,-1,1,write,-1,-1,-1,-1,-1,0,4194304,0.08233,0.05145,0.05145,1713473476.331367
12345,N/A,19040582,20,n20,N/A,5.23924E+18,POSIX,MOD,29360127,0,-1,7,write,-1,-1,-1,-1,-1,25165824,4194304,0.129932,0.003978,0.040291,1713473476.331476
12345,N/A,19040582,29,n20,N/A,9.22337E+18,POSIX,MOD,8388607,0,-1,2,write,-1,-1,-1,-1,-1,4194304,4194304,0.129917,0.004124,0.031652,1713473476.331698
12345,N/A,19040582,7,n20,N/A,9.22337E+18,POSIX,MOD,29360127,0,-1,7,write,-1,-1,-1,-1,-1,25165824,4194304,0.130414,0.003875,0.038581,1713473476.331910
12345,N/A,19040582,15,n20,N/A,9.22337E+18,POSIX,MOD,8388607,0,-1,2,write,-1,-1,-1,-1,-1,4194304,4194304,0.132228,0.004273,0.03764,1713473476.334131
12345,N/A,19040582,0,n20,N/A,9.22337E+18,POSIX,MOD,4194303,0,-1,1,write,-1,-1,-1,-1,-1,0,4194304,0.108552,0.028303,0.028303,1713473476.334442
12345,N/A,19040582,4,n20,N/A,3.53876E+18,POSIX,MOD,8388607,0,-1,2,write,-1,-1,-1,-1,-1,4194304,4194304,0.13385,0.004294,0.055744,1713473476.335731
12345,N/A,19040582,20,n20,N/A,5.23924E+18,POSIX,MOD,33554431,0,-1,8,write,-1,-1,-1,-1,-1,29360128,4194304,0.13395,0.004197,0.044488,1713473476.335713
12345,N/A,19040582,29,n20,N/A,9.22337E+18,POSIX,MOD,12582911,0,-1,3,write,-1,-1,-1,-1,-1,8388608,4194304,0.134093,0.004212,0.035864,1713473476.335962
12345,N/A,19040582,7,n20,N/A,9.22337E+18,POSIX,MOD,33554431,0,-1,8,write,-1,-1,-1,-1,-1,29360128,4194304,0.134323,0.004206,0.042787,1713473476.336150
12345,N/A,19040582,15,n20,N/A,9.22337E+18,POSIX,MOD,12582911,0,-1,3,write,-1,-1,-1,-1,-1,8388608,4194304,0.13655,0.004205,0.041846,1713473476.338386
12345,N/A,19040582,0,n20,N/A,9.22337E+18,POSIX,MOD,8388607,0,-1,2,write,-1,-1,-1,-1,-1,4194304,4194304,0.136946,0.00459,0.032893,1713473476.339123
12345,N/A,19040582,32,n20,N/A,9.22337E+18,POSIX,MOD,4194303,0,-1,1,write,-1,-1,-1,-1,-1,0,4194304,0.119469,0.022033,0.022033,1713473476.339218
12345,N/A,19040582,29,n20,N/A,9.22337E+18,POSIX,MOD,16777215,0,-1,4,write,-1,-1,-1,-1,-1,12582912,4194304,0.13835,0.004091,0.039955,1713473476.340097
12345,N/A,19040582,20,n20,N/A,5.23924E+18,POSIX,MOD,37748735,0,-1,9,write,-1,-1,-1,-1,-1,33554432,4194304,0.138224,0.004333,0.048822,1713473476.340123
12345,N/A,19040582,7,n20,N/A,9.22337E+18,POSIX,MOD,37748735,0,-1,9,write,-1,-1,-1,-1,-1,33554432,4194304,0.13857,0.004138,0.046926,1713473476.340330
12345,N/A,19040582,4,n20,N/A,3.53876E+18,POSIX,MOD,12582911,0,-1,3,write,-1,-1,-1,-1,-1,8388608,4194304,0.138209,0.004808,0.060552,1713473476.340604
12345,N/A,19040582,32,n20,N/A,9.22337E+18,POSIX,MOD,8388607,0,-1,2,write,-1,-1,-1,-1,-1,4194304,4194304,0.14159,0.004261,0.026294,1713473476.343566
12345,N/A,19040582,0,n20,N/A,9.22337E+18,POSIX,MOD,12582911,0,-1,3,write,-1,-1,-1,-1,-1,8388608,4194304,0.141596,0.004642,0.037535,1713473476.343825
12345,N/A,19040582,29,n20,N/A,9.22337E+18,POSIX,MOD,20971519,0,-1,5,write,-1,-1,-1,-1,-1,16777216,4194304,0.142481,0.003988,0.043943,1713473476.344126
