uid,exe,job_id,rank,ProducerName,file,record_id,module,type,max_byte,switches,flushes,cnt,op,pt_sel,irreg_hslab,reg_hslab,ndims,npoints,off,len,start,dur,total,timestamp
12345,N/A,19047177,0,n1119,N/A,9.22337E+18,STDIO,MOD,209,-1,0,13,write,-1,-1,-1,-1,-1,207,3,0.068111,0,0.000006,1713585247.531383
12345,N/A,19047177,0,n1119,N/A,9.22337E+18,STDIO,MOD,212,-1,0,14,write,-1,-1,-1,-1,-1,210,3,0.06812,0,0.000007,1713585247.531392
12345,N/A,19047177,0,n1119,N/A,9.22337E+18,STDIO,MOD,215,-1,0,15,write,-1,-1,-1,-1,-1,213,3,0.068125,0,0.000007,1713585247.531397
12345,N/A,19047177,0,n1119,N/A,9.22337E+18,STDIO,MOD,218,-1,0,16,write,-1,-1,-1,-1,-1,216,3,0.06813,0,0.000007,1713585247.531402
12345,N/A,19047177,0,n1119,N/A,9.22337E+18,STDIO,MOD,221,-1,0,17,write,-1,-1,-1,-1,-1,219,3,0.068135,0,0.000007,1713585247.531406
12345,N/A,19047177,0,n1119,N/A,9.22337E+18,STDIO,MOD,255,-1,0,18,write,-1,-1,-1,-1,-1,222,34,0.068139,0,0.000007,1713585247.531411
12345,N/A,19047177,0,n1119,N/A,9.22337E+18,STDIO,MOD,256,-1,0,19,write,-1,-1,-1,-1,-1,256,1,0.068164,0,0.000007,1713585247.531436
12345,N/A,19047177,0,n1119,N/A,9.22337E+18,STDIO,MOD,278,-1,0,20,write,-1,-1,-1,-1,-1,257,22,0.068174,0,0.000008,1713585247.531446
12345,N/A,19047177,0,n1119,N/A,9.22337E+18,STDIO,MOD,290,-1,0,21,write,-1,-1,-1,-1,-1,279,12,0.068182,0,0.000008,1713585247.531455
12345,N/A,19047177,0,n1119,N/A,9.22337E+18,STDIO,MOD,291,-1,0,22,write,-1,-1,-1,-1,-1,291,1,0.068194,0,0.000008,1713585247.531466
12345,N/A,19047177,0,n1119,N/A,9.22337E+18,STDIO,MOD,291,-1,1,22,write,-1,-1,-1,-1,-1,292,0,0.068204,0.000008,0.000016,1713585247.531484
12345,N/A,19047177,0,n1119,N/A,9.22337E+18,STDIO,MOD,291,-1,2,22,write,-1,-1,-1,-1,-1,292,0,0.068221,0,0.000017,1713585247.531493
12345,N/A,19047177,0,n1119,N/A,9.22337E+18,STDIO,MOD,315,-1,2,23,write,-1,-1,-1,-1,-1,292,24,0.06829,0.000001,0.000018,1713585247.531563
12345,N/A,19047177,0,n1119,N/A,9.22337E+18,STDIO,MOD,362,-1,2,24,write,-1,-1,-1,-1,-1,316,47,0.068302,0,0.000018,1713585247.531575
12345,N/A,19047177,0,n1119,N/A,9.22337E+18,STDIO,MOD,427,-1,2,25,write,-1,-1,-1,-1,-1,363,65,0.069125,0.000002,0.00002,1713585247.532399
12345,N/A,19047177,0,n1119,N/A,9.22337E+18,STDIO,MOD,480,-1,2,26,write,-1,-1,-1,-1,-1,428,53,0.069163,0.000005,0.000025,1713585247.532440
12345,N/A,19047177,0,n1119,N/A,9.22337E+18,STDIO,MOD,519,-1,2,27,write,-1,-1,-1,-1,-1,481,39,0.069179,0.000002,0.000026,1713585247.532453
12345,N/A,19047177,0,n1119,N/A,9.22337E+18,STDIO,MOD,519,-1,3,27,write,-1,-1,-1,-1,-1,520,0,0.069189,0.000005,0.000031,1713585247.532465
12345,N/A,19047177,0,n1119,N/A,9.22337E+18,STDIO,MOD,519,-1,4,27,write,-1,-1,-1,-1,-1,520,0,0.069206,0,0.000031,1713585247.532478
12345,N/A,19047177,0,n1119,N/A,9.22337E+18,STDIO,MOD,530,-1,4,28,write,-1,-1,-1,-1,-1,520,11,0.069214,0,0.000032,1713585247.532486
12345,N/A,19047177,0,n1119,N/A,9.22337E+18,STDIO,MOD,558,-1,4,29,write,-1,-1,-1,-1,-1,531,28,0.069223,0,0.000032,1713585247.532495
12345,N/A,19047177,0,n1119,N/A,9.22337E+18,STDIO,MOD,581,-1,4,30,write,-1,-1,-1,-1,-1,559,23,0.069234,0.000001,0.000033,1713585247.532506
12345,N/A,19047177,0,n1119,N/A,9.22337E+18,STDIO,MOD,637,-1,4,31,write,-1,-1,-1,-1,-1,582,56,0.069243,0,0.000033,1713585247.532515
12345,N/A,19047177,0,n1119,N/A,9.22337E+18,STDIO,MOD,676,-1,4,32,write,-1,-1,-1,-1,-1,638,39,0.069248,0,0.000034,1713585247.532520
12345,N/A,19047177,0,n1119,N/A,9.22337E+18,STDIO,MOD,710,-1,4,33,write,-1,-1,-1,-1,-1,677,34,0.069252,0,0.000034,1713585247.532525
12345,N/A,19047177,0,n1119,N/A,9.22337E+18,STDIO,MOD,735,-1,4,34,write,-1,-1,-1,-1,-1,711,25,0.069257,0,0.000035,1713585247.532530
12345,N/A,19047177,0,n1119,N/A,9.22337E+18,STDIO,MOD,768,-1,4,35,write,-1,-1,-1,-1,-1,736,33,0.069262,0,0.000035,1713585247.532534
12345,N/A,19047177,0,n1119,N/A,9.22337E+18,STDIO,MOD,811,-1,4,36,write,-1,-1,-1,-1,-1,769,43,0.069267,0,0.000035,1713585247.532539
12345,N/A,19047177,0,n1119,N/A,9.22337E+18,STDIO,MOD,835,-1,4,37,write,-1,-1,-1,-1,-1,812,24,0.069272,0,0.000035,1713585247.532544
12345,N/A,19047177,0,n1119,N/A,9.22337E+18,STDIO,MOD,859,-1,4,38,write,-1,-1,-1,-1,-1,836,24,0.06928,0,0.000036,1713585247.532552
12345,N/A,19047177,0,n1119,N/A,9.22337E+18,STDIO,MOD,884,-1,4,39,write,-1,-1,-1,-1,-1,860,25,0.069286,0,0.000036,1713585247.532558
12345,N/A,19047177,0,n1119,N/A,9.22337E+18,STDIO,MOD,909,-1,4,40,write,-1,-1,-1,-1,-1,885,25,0.06929,0,0.000036,1713585247.532562
12345,N/A,19047177,0,n1119,N/A,9.22337E+18,STDIO,MOD,935,-1,4,41,write,-1,-1,-1,-1,-1,910,26,0.069295,0,0.000037,1713585247.532567
12345,N/A,19047177,0,n1119,N/A,9.22337E+18,STDIO,MOD,961,-1,4,42,write,-1,-1,-1,-1,-1,936,26,0.0693,0,0.000037,1713585247.532572
12345,N/A,19047177,0,n1119,N/A,9.22337E+18,STDIO,MOD,985,-1,4,43,write,-1,-1,-1,-1,-1,962,24,0.069304,0,0.000037,1713585247.532577
12345,N/A,19047177,0,n1119,N/A,9.22337E+18,STDIO,MOD,1009,-1,4,44,write,-1,-1,-1,-1,-1,986,24,0.069309,0,0.000037,1713585247.532581
12345,N/A,19047177,0,n1119,N/A,9.22337E+18,STDIO,MOD,1037,-1,4,45,write,-1,-1,-1,-1,-1,1010,28,0.069316,0,0.000038,1713585247.532588
12345,N/A,19047177,0,n1119,N/A,9.22337E+18,STDIO,MOD,1066,-1,4,46,write,-1,-1,-1,-1,-1,1038,29,0.069321,0,0.000038,1713585247.532593
12345,N/A,19047177,0,n1119,N/A,9.22337E+18,STDIO,MOD,1095,-1,4,47,write,-1,-1,-1,-1,-1,1067,29,0.069326,0,0.000038,1713585247.532598
12345,N/A,19047177,0,n1119,N/A,9.22337E+18,STDIO,MOD,1106,-1,4,48,write,-1,-1,-1,-1,-1,1096,11,0.069331,0,0.000038,1713585247.532603
12345,N/A,19047177,0,n1119,N/A,9.22337E+18,STDIO,MOD,1106,-1,5,48,write,-1,-1,-1,-1,-1,1107,0,0.069336,0.000002,0.000041,1713585247.532610
12345,N/A,19047177,0,n1119,N/A,9.22337E+18,STDIO,MOD,1107,-1,5,49,write,-1,-1,-1,-1,-1,1107,1,0.07364,0,0.000041,1713585247.536912
12345,N/A,19047177,0,n1119,N/A,9.22337E+18,STDIO,MOD,1222,-1,5,50,write,-1,-1,-1,-1,-1,1108,115,0.073693,0.000001,0.000042,1713585247.536965
12345,N/A,19047177,0,n1119,N/A,9.22337E+18,STDIO,MOD,1337,-1,5,51,write,-1,-1,-1,-1,-1,1223,115,0.07371,0,0.000042,1713585247.536983
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19047177,28,n1119,/pscratch/user/iorTest/darshan.00000028,6.25109E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.076085,0.015123,0.015123,1713585247.554685
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19047177,4,n1119,/pscratch/user/iorTest/darshan.00000004,3.53876E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.076234,0.006166,0.006166,1713585247.545729
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19047177,24,n1119,/pscratch/user/iorTest/darshan.00000024,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.076131,0.008947,0.008947,1713585247.548510
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19047177,0,n1119,/pscratch/user/iorTest/darshan.00000000,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.076295,0.018332,0.018332,1713585247.557899
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19047177,18,n1119,/pscratch/user/iorTest/darshan.00000018,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.076122,0.016314,0.016314,1713585247.555876
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19047177,6,n1119,/pscratch/user/iorTest/darshan.00000006,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.076291,0.010187,0.010187,1713585247.549749
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19047177,20,n1119,/pscratch/user/iorTest/darshan.00000020,5.23924E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.076225,0.012843,0.012843,1713585247.552406
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19047177,34,n1119,/pscratch/user/iorTest/darshan.00000034,1.26393E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.076136,0.020479,0.020479,1713585247.560045
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19047177,10,n1119,/pscratch/user/iorTest/darshan.00000010,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.076234,0.019635,0.019635,1713585247.559198
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19047177,16,n1119,/pscratch/user/iorTest/darshan.00000016,1.07601E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.076172,0.007406,0.007406,1713585247.546969
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19047177,13,n1119,/pscratch/user/iorTest/darshan.00000013,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.07614,0.021536,0.021536,1713585247.561106
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19047177,2,n1119,/pscratch/user/iorTest/darshan.00000002,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.076253,0.022931,0.022931,1713585247.562498
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19047177,32,n1119,/pscratch/user/iorTest/darshan.00000032,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.076136,0.024551,0.024551,1713585247.564117
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19047177,29,n1119,/pscratch/user/iorTest/darshan.00000029,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.076088,0.025937,0.025937,1713585247.565507
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19047177,8,n1119,/pscratch/user/iorTest/darshan.00000008,4.91809E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.076292,0.027142,0.027142,1713585247.566704
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19047177,9,n1119,/pscratch/user/iorTest/darshan.00000009,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.076243,0.028418,0.028418,1713585247.567989
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19047177,14,n1119,/pscratch/user/iorTest/darshan.00000014,8.99006E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.076243,0.013966,0.013966,1713585247.553528
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19047177,26,n1119,/pscratch/user/iorTest/darshan.00000026,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.076125,0.017576,0.017576,1713585247.557139
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19047177,22,n1119,/pscratch/user/iorTest/darshan.00000022,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.076171,0.011761,0.011761,1713585247.551323
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19047177,11,n1119,/pscratch/user/iorTest/darshan.00000011,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.076245,0.031214,0.031214,1713585247.570786
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19047177,35,n1119,/pscratch/user/iorTest/darshan.00000035,4.41322E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.076094,0.029828,0.029828,1713585247.569404
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19047177,30,n1119,/pscratch/user/iorTest/darshan.00000030,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.076163,0.00293,0.00293,1713585247.542492
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19047177,7,n1119,/pscratch/user/iorTest/darshan.00000007,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.076183,0.032678,0.032678,1713585247.572250
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19047177,33,n1119,/pscratch/user/iorTest/darshan.00000033,8.36809E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.076144,0.033598,0.033598,1713585247.573171
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19047177,19,n1119,/pscratch/user/iorTest/darshan.00000019,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.076138,0.034901,0.034901,1713585247.574472
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19047177,17,n1119,/pscratch/user/iorTest/darshan.00000017,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.076183,0.036336,0.036336,1713585247.575905
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19047177,1,n1119,/pscratch/user/iorTest/darshan.00000001,1.07586E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.076246,0.037769,0.037769,1713585247.577343
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19047177,12,n1119,/pscratch/user/iorTest/darshan.00000012,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.076232,0.039108,0.039108,1713585247.578670
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19047177,25,n1119,/pscratch/user/iorTest/darshan.00000025,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.07614,0.040637,0.040637,1713585247.580207
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19047177,15,n1119,/pscratch/user/iorTest/darshan.00000015,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.076242,0.041621,0.041621,1713585247.581193
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19047177,3,n1119,/pscratch/user/iorTest/darshan.00000003,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.076306,0.042801,0.042801,1713585247.582377
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19047177,31,n1119,/pscratch/user/iorTest/darshan.00000031,5.68452E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.076093,0.044229,0.044229,1713585247.583801
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19047177,21,n1119,/pscratch/user/iorTest/darshan.00000021,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.076231,0.045621,0.045621,1713585247.585190
12345,N/A,19047177,4,n1119,N/A,3.53876E+18,POSIX,MOD,4194303,0,-1,1,write,-1,-1,-1,-1,-1,0,4194304,0.082689,0.039359,0.039359,1713585247.585376
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19047177,5,n1119,/pscratch/user/iorTest/darshan.00000005,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.076299,0.046962,0.046962,1713585247.586531
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19047177,27,n1119,/pscratch/user/iorTest/darshan.00000027,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.076136,0.048046,0.048046,1713585247.587618
12345,/projects/ovis/darshanConnector/apps/rhel9.7/ior/build/bin/ior,19047177,23,n1119,/pscratch/user/iorTest/darshan.00000023,9.22337E+18,POSIX,MET,-1,-1,-1,1,open,-1,-1,-1,-1,-1,-1,-1,0.076115,0.04945,0.04945,1713585247.589022
12345,N/A,19047177,24,n1119,N/A,9.22337E+18,POSIX,MOD,4194303,0,-1,1,write,-1,-1,-1,-1,-1,0,4194304,0.085242,0.040775,0.040775,1713585247.589448
12345,N/A,19047177,9,n1119,N/A,9.22337E+18,POSIX,MOD,4194303,0,-1,1,write,-1,-1,-1,-1,-1,0,4194304,0.104858,0.021297,0.021297,1713585247.589483
12345,N/A,19047177,2,n1119,N/A,9.22337E+18,POSIX,MOD,4194303,0,-1,1,write,-1,-1,-1,-1,-1,0,4194304,0.099341,0.026827,0.026827,1713585247.589482
12345,N/A,19047177,4,n1119,N/A,3.53876E+18,POSIX,MOD,8388607,0,-1,2,write,-1,-1,-1,-1,-1,4194304,4194304,0.122126,0.004159,0.043518,1713585247.589614
12345,N/A,19047177,20,n1119,N/A,5.23924E+18,POSIX,MOD,4194303,0,-1,1,write,-1,-1,-1,-1,-1,0,4194304,0.08928,0.039653,0.039653,1713585247.592270
12345,N/A,19047177,11,n1119,N/A,9.22337E+18,POSIX,MOD,4194303,0,-1,1,write,-1,-1,-1,-1,-1,0,4194304,0.107653,0.022725,0.022725,1713585247.593705
12345,N/A,19047177,4,n1119,N/A,3.53876E+18,POSIX,MOD,12582911,0,-1,3,write,-1,-1,-1,-1,-1,8388608,4194304,0.126331,0.004346,0.047864,1713585247.594006
12345,N/A,19047177,24,n1119,N/A,9.22337E+18,POSIX,MOD,8388607,0,-1,2,write,-1,-1,-1,-1,-1,4194304,4194304,0.126092,0.005367,0.046142,1713585247.594890
12345,N/A,19047177,2,n1119,N/A,9.22337E+18,POSIX,MOD,8388607,0,-1,2,write,-1,-1,-1,-1,-1,4194304,4194304,0.126242,0.005763,0.03259,1713585247.595318
12345,N/A,19047177,9,n1119,N/A,9.22337E+18,POSIX,MOD,8388607,0,-1,2,write,-1,-1,-1,-1,-1,4194304,4194304,0.12625,0.005907,0.027204,1713585247.595485
12345,N/A,19047177,30,n1119,N/A,9.22337E+18,POSIX,MOD,4194303,0,-1,1,write,-1,-1,-1,-1,-1,0,4194304,0.079324,0.053806,0.053806,1713585247.596530
12345,N/A,19047177,20,n1119,N/A,5.23924E+18,POSIX,MOD,8388607,0,-1,2,write,-1,-1,-1,-1,-1,4194304,4194304,0.129008,0.004414,0.044066,1713585247.596759
12345,N/A,19047177,4,n1119,N/A,3.53876E+18,POSIX,MOD,16777215,0,-1,4,write,-1,-1,-1,-1,-1,12582912,4194304,0.130717,0.004103,0.051967,1713585247.598149
12345,N/A,19047177,11,n1119,N/A,9.22337E+18,POSIX,MOD,8388607,0,-1,2,write,-1,-1,-1,-1,-1,4194304,4194304,0.130486,0.004466,0.027191,1713585247.598280
12345,N/A,19047177,26,n1119,N/A,9.22337E+18,POSIX,MOD,4194303,0,-1,1,write,-1,-1,-1,-1,-1,0,4194304,0.093831,0.042384,0.042384,1713585247.599651
12345,N/A,19047177,24,n1119,N/A,9.22337E+18,POSIX,MOD,12582911,0,-1,3,write,-1,-1,-1,-1,-1,8388608,4194304,0.131516,0.004871,0.051013,1713585247.599818
12345,N/A,19047177,30,n1119,N/A,9.22337E+18,POSIX,MOD,8388607,0,-1,2,write,-1,-1,-1,-1,-1,4194304,4194304,0.1332,0.004066,0.057873,1713585247.600666
12345,N/A,19047177,20,n1119,N/A,5.23924E+18,POSIX,MOD,12582911,0,-1,3,write,-1,-1,-1,-1,-1,8388608,4194304,0.133472,0.004,0.048066,1713585247.600810
12345,N/A,19047177,9,n1119,N/A,9.22337E+18,POSIX,MOD,12582911,0,-1,3,write,-1,-1,-1,-1,-1,8388608,4194304,0.132214,0.005316,0.032521,1713585247.600858
12345,N/A,19047177,2,n1119,N/A,9.22337E+18,POSIX,MOD,12582911,0,-1,3,write,-1,-1,-1,-1,-1,8388608,4194304,0.132065,0.005562,0.038152,1713585247.600939
12345,N/A,19047177,4,n1119,N/A,3.53876E+18,POSIX,MOD,20971519,0,-1,5,write,-1,-1,-1,-1,-1,16777216,4194304,0.134863,0.00408,0.056047,1713585247.602272
12345,N/A,19047177,11,n1119,N/A,9.22337E+18,POSIX,MOD,12582911,0,-1,3,write,-1,-1,-1,-1,-1,8388608,4194304,0.135004,0.004138,0.031329,1713585247.602469
12345,N/A,19047177,26,n1119,N/A,9.22337E+18,POSIX,MOD,8388607,0,-1,2,write,-1,-1,-1,-1,-1,4194304,4194304,0.136278,0.004219,0.046603,1713585247.603934
12345,N/A,19047177,24,n1119,N/A,9.22337E+18,POSIX,MOD,16777215,0,-1,4,write,-1,-1,-1,-1,-1,12582912,4194304,0.136429,0.004422,0.055434,1713585247.604282
12345,N/A,19047177,30,n1119,N/A,9.22337E+18,POSIX,MOD,12582911,0,-1,3,write,-1,-1,-1,-1,-1,8388608,4194304,0.1373,0.004068,0.06194,1713585247.604767
12345,N/A,19047177,20,n1119,N/A,5.23924E+18,POSIX,MOD,16777215,0,-1,4,write,-1,-1,-1,-1,-1,12582912,4194304,0.137517,0.004094,0.05216,1713585247.604948
12345,N/A,19047177,6,n1119,N/A,9.22337E+18,POSIX,MOD,4194303,0,-1,1,write,-1,-1,-1,-1,-1,0,4194304,0.086683,0.05588,0.05588,1713585247.605834
12345,N/A,19047177,2,n1119,N/A,9.22337E+18,POSIX,MOD,16777215,0,-1,4,write,-1,-1,-1,-1,-1,12582912,4194304,0.137683,0.005054,0.043206,1713585247.606051
12345,N/A,19047177,9,n1119,N/A,9.22337E+18,POSIX,MOD,16777215,0,-1,4,write,-1,-1,-1,-1,-1,12582912,4194304,0.137584,0.005445,0.037965,1713585247.606357
12345,N/A,19047177,4,n1119,N/A,3.53876E+18,POSIX,MOD,25165823,0,-1,6,write,-1,-1,-1,-1,-1,20971520,4194304,0.138982,0.004222,0.060269,1713585247.606533
12345,N/A,19047177,11,n1119,N/A,9.22337E+18,POSIX,MOD,16777215,0,-1,4,write,-1,-1,-1,-1,-1,12582912,4194304,0.139184,0.004267,0.035597,1713585247.606778
12345,N/A,19047177,26,n1119,N/A,9.22337E+18,POSIX,MOD,12582911,0,-1,3,write,-1,-1,-1,-1,-1,8388608,4194304,0.140541,0.004486,0.051089,1713585247.608464
12345,N/A,19047177,24,n1119,N/A,9.22337E+18,POSIX,MOD,20971519,0,-1,5,write,-1,-1,-1,-1,-1,16777216,4194304,0.140916,0.00455,0.059984,1713585247.608897
